Digitiser	Starttime	Endtime
A350	2023-06-17T11:15:00.000000Z	2023-06-17T11:19:59.999000Z
A322	2023-06-17T11:15:00.000000Z	2023-06-17T11:19:59.999000Z
A901	2023-06-17T12:50:00.000000Z	2023-06-17T12:54:59.999000Z
A322	2023-06-17T13:20:00.000000Z	2023-06-17T13:24:59.999000Z
A350	2023-06-17T13:20:00.000000Z	2023-06-17T13:24:59.999000Z
A350	2023-06-17T14:05:00.000000Z	2023-06-17T14:09:59.999000Z
A350	2023-06-17T15:15:00.000000Z	2023-06-17T15:59:59.999000Z
A957	2023-06-17T17:45:00.000000Z	2023-06-17T17:49:59.999000Z
A957	2023-06-17T18:10:00.000000Z	2023-06-17T18:49:59.999000Z
A957	2023-06-17T19:10:00.000000Z	2023-06-17T19:59:59.999000Z
A901	2023-06-17T19:10:00.000000Z	2023-06-17T19:59:59.999000Z
A957	2023-06-18T05:10:00.000000Z	2023-06-18T05:14:59.999000Z
A901	2023-06-18T06:25:00.000000Z	2023-06-18T06:29:59.999000Z
A957	2023-06-18T12:05:00.000000Z	2023-06-18T12:09:59.999000Z
A901	2023-06-18T12:20:00.000000Z	2023-06-18T12:24:59.999000Z
A350	2023-06-18T13:00:00.000000Z	2023-06-18T13:04:59.999000Z
A350	2023-06-18T13:15:00.000000Z	2023-06-18T13:59:59.999000Z
A957	2023-06-18T14:25:00.000000Z	2023-06-18T14:29:59.999000Z
A901	2023-06-18T15:10:00.000000Z	2023-06-18T15:59:59.999000Z
A957	2023-06-18T15:15:00.000000Z	2023-06-18T15:59:59.999000Z
A350	2023-06-18T15:15:00.000000Z	2023-06-18T15:59:59.999000Z
A350	2023-06-18T20:55:00.000000Z	2023-06-18T21:04:59.999000Z
A322	2023-06-18T20:55:00.000000Z	2023-06-18T20:59:59.999000Z
A957	2023-06-18T21:00:00.000000Z	2023-06-18T21:04:59.999000Z
A901	2023-06-18T21:00:00.000000Z	2023-06-18T21:04:59.999000Z
A957	2023-06-18T21:10:00.000000Z	2023-06-18T23:59:59.999000Z
A901	2023-06-18T21:10:00.000000Z	2023-06-18T23:59:59.999000Z
A350	2023-06-18T21:15:00.000000Z	2023-06-18T23:59:59.999000Z
A322	2023-06-18T21:15:00.000000Z	2023-06-18T23:59:59.999000Z
A322	2023-06-19T00:00:00.000000Z	2023-06-19T08:39:59.999000Z
A350	2023-06-19T00:00:00.000000Z	2023-06-19T08:39:59.999000Z
A901	2023-06-19T00:00:00.000000Z	2023-06-19T08:39:59.999000Z
A957	2023-06-19T00:00:00.000000Z	2023-06-19T08:39:59.999000Z
A957	2023-06-19T11:50:00.000000Z	2023-06-19T11:54:59.999000Z
A322	2023-06-19T13:00:00.000000Z	2023-06-19T13:04:59.999000Z
A322	2023-06-19T13:25:00.000000Z	2023-06-19T13:29:59.999000Z
A957	2023-06-19T15:35:00.000000Z	2023-06-19T15:39:59.999000Z
A957	2023-06-20T00:00:00.000000Z	2023-06-20T23:59:59.999000Z
A901	2023-06-20T00:00:00.000000Z	2023-06-20T23:59:59.999000Z
A350	2023-06-20T00:00:00.000000Z	2023-06-20T23:59:59.999000Z
A322	2023-06-20T00:00:00.000000Z	2023-06-20T23:59:59.999000Z
A322	2023-06-21T00:00:00.000000Z	2023-06-21T23:59:59.999000Z
A350	2023-06-21T00:00:00.000000Z	2023-06-21T23:59:59.999000Z
A901	2023-06-21T00:00:00.000000Z	2023-06-21T23:59:59.999000Z
A957	2023-06-21T00:00:00.000000Z	2023-06-21T23:59:59.999000Z
A957	2023-06-22T00:00:00.000000Z	2023-06-22T23:59:59.999000Z
A901	2023-06-22T00:00:00.000000Z	2023-06-22T23:59:59.999000Z
A350	2023-06-22T00:00:00.000000Z	2023-06-22T23:59:59.999000Z
A322	2023-06-22T00:00:00.000000Z	2023-06-22T23:59:59.999000Z
A957	2023-06-23T00:00:00.000000Z	2023-06-23T23:59:59.999000Z
A901	2023-06-23T00:00:00.000000Z	2023-06-23T23:59:59.999000Z
A350	2023-06-23T00:00:00.000000Z	2023-06-23T23:59:59.999000Z
A322	2023-06-23T00:00:00.000000Z	2023-06-23T23:59:59.999000Z
A322	2023-06-24T00:00:00.000000Z	2023-06-24T23:59:59.999000Z
A350	2023-06-24T00:00:00.000000Z	2023-06-24T23:59:59.999000Z
A957	2023-06-24T00:00:00.000000Z	2023-06-24T23:59:59.999000Z
A901	2023-06-24T00:00:00.000000Z	2023-06-24T23:59:59.999000Z
A957	2023-06-25T00:00:00.000000Z	2023-06-25T23:59:59.999000Z
A901	2023-06-25T00:00:00.000000Z	2023-06-25T23:59:59.999000Z
A350	2023-06-25T00:00:00.000000Z	2023-06-25T23:59:59.999000Z
A322	2023-06-25T00:00:00.000000Z	2023-06-25T23:59:59.999000Z
A957	2023-06-26T00:00:00.000000Z	2023-06-26T23:59:59.999000Z
A901	2023-06-26T00:00:00.000000Z	2023-06-26T23:59:59.999000Z
A350	2023-06-26T00:00:00.000000Z	2023-06-26T23:59:59.999000Z
A322	2023-06-26T00:00:00.000000Z	2023-06-26T23:59:59.999000Z
A322	2023-06-27T00:00:00.000000Z	2023-06-27T23:59:59.999000Z
A350	2023-06-27T00:00:00.000000Z	2023-06-27T23:59:59.999000Z
A901	2023-06-27T00:00:00.000000Z	2023-06-27T23:59:59.999000Z
A957	2023-06-27T00:00:00.000000Z	2023-06-27T23:59:59.999000Z
A957	2023-06-28T00:00:00.000000Z	2023-06-28T23:59:59.999000Z
A901	2023-06-28T00:00:00.000000Z	2023-06-28T23:59:59.999000Z
A350	2023-06-28T00:00:00.000000Z	2023-06-28T23:59:59.999000Z
A322	2023-06-28T00:00:00.000000Z	2023-06-28T23:59:59.999000Z
A957	2023-06-29T00:00:00.000000Z	2023-06-29T23:59:59.999000Z
A901	2023-06-29T00:00:00.000000Z	2023-06-29T23:59:59.999000Z
A350	2023-06-29T00:00:00.000000Z	2023-06-29T23:59:59.999000Z
A322	2023-06-29T00:00:00.000000Z	2023-06-29T23:59:59.999000Z
A322	2023-06-30T00:00:00.000000Z	2023-06-30T23:59:59.999000Z
A350	2023-06-30T00:00:00.000000Z	2023-06-30T23:59:59.999000Z
A901	2023-06-30T00:00:00.000000Z	2023-06-30T23:59:59.999000Z
A957	2023-06-30T00:00:00.000000Z	2023-06-30T23:59:59.999000Z
A957	2023-07-01T00:00:00.000000Z	2023-07-01T23:59:59.999000Z
A901	2023-07-01T00:00:00.000000Z	2023-07-01T23:59:59.999000Z
A350	2023-07-01T00:00:00.000000Z	2023-07-01T23:59:59.999000Z
A322	2023-07-01T00:00:00.000000Z	2023-07-01T23:59:59.999000Z
A957	2023-07-02T00:00:00.000000Z	2023-07-02T23:59:59.999000Z
A901	2023-07-02T00:00:00.000000Z	2023-07-02T23:59:59.999000Z
A350	2023-07-02T00:00:00.000000Z	2023-07-02T23:59:59.999000Z
A322	2023-07-02T00:00:00.000000Z	2023-07-02T23:59:59.999000Z
A350	2023-07-03T00:00:00.000000Z	2023-07-03T23:59:59.999000Z
A322	2023-07-03T00:00:00.000000Z	2023-07-03T23:59:59.999000Z
A957	2023-07-03T00:00:00.000000Z	2023-07-03T23:59:59.999000Z
A901	2023-07-03T00:00:00.000000Z	2023-07-03T23:59:59.999000Z
A957	2023-07-04T00:00:00.000000Z	2023-07-04T23:59:59.999000Z
A901	2023-07-04T00:00:00.000000Z	2023-07-04T23:59:59.999000Z
A350	2023-07-04T00:00:00.000000Z	2023-07-04T23:59:59.999000Z
A322	2023-07-04T00:00:00.000000Z	2023-07-04T23:59:59.999000Z
A957	2023-07-05T00:00:00.000000Z	2023-07-05T03:44:59.999000Z
A901	2023-07-05T00:00:00.000000Z	2023-07-05T03:44:59.999000Z
A350	2023-07-05T00:00:00.000000Z	2023-07-05T03:44:59.999000Z
A322	2023-07-05T00:00:00.000000Z	2023-07-05T03:44:59.999000Z
A957	2023-07-05T07:35:00.000000Z	2023-07-05T07:39:59.999000Z
A322	2023-07-05T07:35:00.000000Z	2023-07-05T07:39:59.999000Z
A322	2023-07-05T07:45:00.000000Z	2023-07-05T13:24:59.999000Z
A350	2023-07-05T07:45:00.000000Z	2023-07-05T13:24:59.999000Z
A957	2023-07-05T07:45:00.000000Z	2023-07-05T13:24:59.999000Z
A901	2023-07-05T07:45:00.000000Z	2023-07-05T13:24:59.999000Z
A957	2023-07-05T13:30:00.000000Z	2023-07-05T23:59:59.999000Z
A901	2023-07-05T13:30:00.000000Z	2023-07-05T23:59:59.999000Z
A350	2023-07-05T13:30:00.000000Z	2023-07-05T23:59:59.999000Z
A322	2023-07-05T13:30:00.000000Z	2023-07-05T23:59:59.999000Z
A957	2023-07-06T00:00:00.000000Z	2023-07-06T23:59:59.999000Z
A901	2023-07-06T00:00:00.000000Z	2023-07-06T23:59:59.999000Z
A350	2023-07-06T00:00:00.000000Z	2023-07-06T23:59:59.999000Z
A322	2023-07-06T00:00:00.000000Z	2023-07-06T23:59:59.999000Z
A322	2023-07-07T00:00:00.000000Z	2023-07-07T06:14:59.999000Z
A350	2023-07-07T00:00:00.000000Z	2023-07-07T06:14:59.999000Z
A901	2023-07-07T00:00:00.000000Z	2023-07-07T06:14:59.999000Z
A957	2023-07-07T00:00:00.000000Z	2023-07-07T06:14:59.999000Z
A957	2023-07-07T06:20:00.000000Z	2023-07-07T23:59:59.999000Z
A901	2023-07-07T06:25:00.000000Z	2023-07-07T23:59:59.999000Z
A350	2023-07-07T06:25:00.000000Z	2023-07-07T23:59:59.999000Z
A322	2023-07-07T06:25:00.000000Z	2023-07-07T23:59:59.999000Z
A957	2023-07-08T00:00:00.000000Z	2023-07-08T23:59:59.999000Z
A901	2023-07-08T00:00:00.000000Z	2023-07-08T23:59:59.999000Z
A350	2023-07-08T00:00:00.000000Z	2023-07-08T23:59:59.999000Z
A322	2023-07-08T00:00:00.000000Z	2023-07-08T23:59:59.999000Z
A322	2023-07-09T00:00:00.000000Z	2023-07-09T23:59:59.999000Z
A350	2023-07-09T00:00:00.000000Z	2023-07-09T23:59:59.999000Z
A901	2023-07-09T00:00:00.000000Z	2023-07-09T23:59:59.999000Z
A957	2023-07-09T00:00:00.000000Z	2023-07-09T23:59:59.999000Z
A957	2023-07-10T00:00:00.000000Z	2023-07-10T23:59:59.999000Z
A901	2023-07-10T00:00:00.000000Z	2023-07-10T23:59:59.999000Z
A350	2023-07-10T00:00:00.000000Z	2023-07-10T23:59:59.999000Z
A322	2023-07-10T00:00:00.000000Z	2023-07-10T23:59:59.999000Z
A957	2023-07-11T00:00:00.000000Z	2023-07-11T23:59:59.999000Z
A901	2023-07-11T00:00:00.000000Z	2023-07-11T23:59:59.999000Z
A350	2023-07-11T00:00:00.000000Z	2023-07-11T23:59:59.999000Z
A322	2023-07-11T00:00:00.000000Z	2023-07-11T23:59:59.999000Z
A322	2023-07-12T00:00:00.000000Z	2023-07-12T06:19:59.999000Z
A350	2023-07-12T00:00:00.000000Z	2023-07-12T06:19:59.999000Z
A957	2023-07-12T00:00:00.000000Z	2023-07-12T06:19:59.999000Z
A901	2023-07-12T00:00:00.000000Z	2023-07-12T06:19:59.999000Z
A957	2023-07-12T06:30:00.000000Z	2023-07-12T06:34:59.999000Z
A901	2023-07-12T06:30:00.000000Z	2023-07-12T06:44:59.999000Z
A350	2023-07-12T06:30:00.000000Z	2023-07-12T06:44:59.999000Z
A322	2023-07-12T06:30:00.000000Z	2023-07-12T06:44:59.999000Z
A957	2023-07-12T06:40:00.000000Z	2023-07-12T06:49:59.999000Z
A957	2023-07-12T07:30:00.000000Z	2023-07-12T17:04:59.999000Z
A901	2023-07-12T07:30:00.000000Z	2023-07-12T23:59:59.999000Z
A350	2023-07-12T07:30:00.000000Z	2023-07-12T23:59:59.999000Z
A322	2023-07-12T07:30:00.000000Z	2023-07-12T19:04:59.999000Z
A957	2023-07-12T17:10:00.000000Z	2023-07-12T23:59:59.999000Z
A322	2023-07-12T19:10:00.000000Z	2023-07-12T19:59:59.999000Z
A322	2023-07-12T20:05:00.000000Z	2023-07-12T23:59:59.999000Z
A957	2023-07-13T00:00:00.000000Z	2023-07-13T23:59:59.999000Z
A901	2023-07-13T00:00:00.000000Z	2023-07-13T03:19:59.999000Z
A350	2023-07-13T00:00:00.000000Z	2023-07-13T23:59:59.999000Z
A322	2023-07-13T00:00:00.000000Z	2023-07-13T23:59:59.999000Z
A901	2023-07-13T03:25:00.000000Z	2023-07-13T23:59:59.999000Z
A957	2023-07-14T00:00:00.000000Z	2023-07-14T23:59:59.999000Z
A901	2023-07-14T00:00:00.000000Z	2023-07-14T23:59:59.999000Z
A350	2023-07-14T00:00:00.000000Z	2023-07-14T23:59:59.999000Z
A322	2023-07-14T00:00:00.000000Z	2023-07-14T23:59:59.999000Z
A322	2023-07-15T00:00:00.000000Z	2023-07-15T23:59:59.999000Z
A350	2023-07-15T00:00:00.000000Z	2023-07-15T23:59:59.999000Z
A901	2023-07-15T00:00:00.000000Z	2023-07-15T23:59:59.999000Z
A957	2023-07-15T00:00:00.000000Z	2023-07-15T16:29:59.999000Z
A957	2023-07-15T16:35:00.000000Z	2023-07-15T22:19:59.999000Z
A957	2023-07-15T22:25:00.000000Z	2023-07-15T23:59:59.999000Z
A957	2023-07-16T00:00:00.000000Z	2023-07-16T06:29:59.999000Z
A901	2023-07-16T00:00:00.000000Z	2023-07-16T06:29:59.999000Z
A350	2023-07-16T00:00:00.000000Z	2023-07-16T06:29:59.999000Z
A322	2023-07-16T00:00:00.000000Z	2023-07-16T06:29:59.999000Z
A957	2023-07-16T06:35:00.000000Z	2023-07-16T23:59:59.999000Z
A350	2023-07-16T06:35:00.000000Z	2023-07-16T13:59:59.999000Z
A322	2023-07-16T06:35:00.000000Z	2023-07-16T23:59:59.999000Z
A901	2023-07-16T06:40:00.000000Z	2023-07-16T23:59:59.999000Z
A350	2023-07-16T14:05:00.000000Z	2023-07-16T14:59:59.999000Z
A350	2023-07-16T15:05:00.000000Z	2023-07-16T23:59:59.999000Z
A957	2023-07-17T00:00:00.000000Z	2023-07-17T23:59:59.999000Z
A901	2023-07-17T00:00:00.000000Z	2023-07-17T23:59:59.999000Z
A350	2023-07-17T00:00:00.000000Z	2023-07-17T23:59:59.999000Z
A322	2023-07-17T00:00:00.000000Z	2023-07-17T09:09:59.999000Z
A322	2023-07-17T09:15:00.000000Z	2023-07-17T23:59:59.999000Z
A957	2023-07-18T00:00:00.000000Z	2023-07-18T23:59:59.999000Z
A901	2023-07-18T00:00:00.000000Z	2023-07-18T02:24:59.999000Z
A350	2023-07-18T00:00:00.000000Z	2023-07-18T23:59:59.999000Z
A322	2023-07-18T00:00:00.000000Z	2023-07-18T23:59:59.999000Z
A901	2023-07-18T02:30:00.000000Z	2023-07-18T05:59:59.999000Z
A901	2023-07-18T06:05:00.000000Z	2023-07-18T23:59:59.999000Z
A322	2023-07-19T00:00:00.000000Z	2023-07-19T23:59:59.999000Z
A350	2023-07-19T00:00:00.000000Z	2023-07-19T23:59:59.999000Z
A957	2023-07-19T00:00:00.000000Z	2023-07-19T23:59:59.999000Z
A901	2023-07-19T00:00:00.000000Z	2023-07-19T23:59:59.999000Z
A957	2023-07-20T00:00:00.000000Z	2023-07-20T05:59:59.999000Z
A901	2023-07-20T00:00:00.000000Z	2023-07-20T23:59:59.999000Z
A350	2023-07-20T00:00:00.000000Z	2023-07-20T23:59:59.999000Z
A322	2023-07-20T00:00:00.000000Z	2023-07-20T00:34:59.999000Z
A322	2023-07-20T00:40:00.000000Z	2023-07-20T23:59:59.999000Z
A957	2023-07-20T06:05:00.000000Z	2023-07-20T23:59:59.999000Z
A322	2023-07-21T00:00:00.000000Z	2023-07-21T23:59:59.999000Z
A350	2023-07-21T00:00:00.000000Z	2023-07-21T21:59:59.999000Z
A957	2023-07-21T00:00:00.000000Z	2023-07-21T23:59:59.999000Z
A901	2023-07-21T00:00:00.000000Z	2023-07-21T23:59:59.999000Z
A350	2023-07-21T22:05:00.000000Z	2023-07-21T23:59:59.999000Z
A957	2023-07-22T00:00:00.000000Z	2023-07-22T23:59:59.999000Z
A901	2023-07-22T00:00:00.000000Z	2023-07-22T23:59:59.999000Z
A350	2023-07-22T00:00:00.000000Z	2023-07-22T23:59:59.999000Z
A322	2023-07-22T00:00:00.000000Z	2023-07-22T23:59:59.999000Z
A350	2023-07-23T00:00:00.000000Z	2023-07-23T23:59:59.999000Z
A957	2023-07-23T00:00:00.000000Z	2023-07-23T23:59:59.999000Z
A901	2023-07-23T00:00:00.000000Z	2023-07-23T23:59:59.999000Z
A322	2023-07-23T00:00:00.000000Z	2023-07-23T23:59:59.999000Z
A322	2023-07-24T00:00:00.000000Z	2023-07-24T19:14:59.999000Z
A350	2023-07-24T00:00:00.000000Z	2023-07-24T04:39:59.999000Z
A957	2023-07-24T00:00:00.000000Z	2023-07-24T23:59:59.999000Z
A901	2023-07-24T00:00:00.000000Z	2023-07-24T23:59:59.999000Z
A350	2023-07-24T04:45:00.000000Z	2023-07-24T23:59:59.999000Z
A322	2023-07-24T19:20:00.000000Z	2023-07-24T23:59:59.999000Z
A957	2023-07-25T00:00:00.000000Z	2023-07-25T23:59:59.999000Z
A901	2023-07-25T00:00:00.000000Z	2023-07-25T23:59:59.999000Z
A350	2023-07-25T00:00:00.000000Z	2023-07-25T23:59:59.999000Z
A322	2023-07-25T00:00:00.000000Z	2023-07-25T23:59:59.999000Z
A350	2023-07-26T00:00:00.000000Z	2023-07-26T15:04:59.999000Z
A957	2023-07-26T00:00:00.000000Z	2023-07-26T23:59:59.999000Z
A901	2023-07-26T00:00:00.000000Z	2023-07-26T08:59:59.999000Z
A322	2023-07-26T00:00:00.000000Z	2023-07-26T15:04:59.999000Z
A901	2023-07-26T09:05:00.000000Z	2023-07-26T23:59:59.999000Z
A350	2023-07-26T15:10:00.000000Z	2023-07-26T23:59:59.999000Z
A322	2023-07-26T15:10:00.000000Z	2023-07-26T23:59:59.999000Z
A957	2023-07-27T00:00:00.000000Z	2023-07-27T23:59:59.999000Z
A901	2023-07-27T00:00:00.000000Z	2023-07-27T23:59:59.999000Z
A350	2023-07-27T00:00:00.000000Z	2023-07-27T23:59:59.999000Z
A322	2023-07-27T00:00:00.000000Z	2023-07-27T23:59:59.999000Z
A350	2023-07-28T00:00:00.000000Z	2023-07-28T23:59:59.999000Z
A322	2023-07-28T00:00:00.000000Z	2023-07-28T23:59:59.999000Z
A957	2023-07-28T00:00:00.000000Z	2023-07-28T23:59:59.999000Z
A901	2023-07-28T00:00:00.000000Z	2023-07-28T23:59:59.999000Z
A322	2023-07-29T00:00:00.000000Z	2023-07-29T23:59:59.999000Z
A350	2023-07-29T00:00:00.000000Z	2023-07-29T23:59:59.999000Z
A957	2023-07-29T00:00:00.000000Z	2023-07-29T23:59:59.999000Z
A901	2023-07-29T00:00:00.000000Z	2023-07-29T23:59:59.999000Z
A957	2023-07-30T00:00:00.000000Z	2023-07-30T23:59:59.999000Z
A901	2023-07-30T00:00:00.000000Z	2023-07-30T23:59:59.999000Z
A350	2023-07-30T00:00:00.000000Z	2023-07-30T17:59:59.999000Z
A322	2023-07-30T00:00:00.000000Z	2023-07-30T23:59:59.999000Z
A350	2023-07-30T18:05:00.000000Z	2023-07-30T23:59:59.999000Z
A350	2023-07-31T00:00:00.000000Z	2023-07-31T23:59:59.999000Z
A957	2023-07-31T00:00:00.000000Z	2023-07-31T23:59:59.999000Z
A901	2023-07-31T00:00:00.000000Z	2023-07-31T23:59:59.999000Z
A322	2023-07-31T00:00:00.000000Z	2023-07-31T23:59:59.999000Z
A957	2023-08-01T00:00:00.000000Z	2023-08-01T23:09:59.999000Z
A901	2023-08-01T00:00:00.000000Z	2023-08-01T23:59:59.999000Z
A350	2023-08-01T00:00:00.000000Z	2023-08-01T08:04:59.999000Z
A322	2023-08-01T00:00:00.000000Z	2023-08-01T15:04:59.999000Z
A350	2023-08-01T08:10:00.000000Z	2023-08-01T23:59:59.999000Z
A322	2023-08-01T15:10:00.000000Z	2023-08-01T23:59:59.999000Z
A957	2023-08-01T23:15:00.000000Z	2023-08-01T23:59:59.999000Z
A901	2023-08-02T00:00:00.000000Z	2023-08-02T23:59:59.999000Z
A350	2023-08-02T00:00:00.000000Z	2023-08-02T23:59:59.999000Z
A957	2023-08-02T00:00:00.000000Z	2023-08-02T07:39:59.999000Z
A322	2023-08-02T00:00:00.000000Z	2023-08-02T23:59:59.999000Z
A957	2023-08-02T07:45:00.000000Z	2023-08-02T23:59:59.999000Z
A957	2023-08-03T00:00:00.000000Z	2023-08-03T23:59:59.999000Z
A901	2023-08-03T00:00:00.000000Z	2023-08-03T23:59:59.999000Z
A350	2023-08-03T00:00:00.000000Z	2023-08-03T15:09:59.999000Z
A322	2023-08-03T00:00:00.000000Z	2023-08-03T23:59:59.999000Z
A350	2023-08-03T15:15:00.000000Z	2023-08-03T23:59:59.999000Z
A957	2023-08-04T00:00:00.000000Z	2023-08-04T20:04:59.999000Z
A901	2023-08-04T00:00:00.000000Z	2023-08-04T18:59:59.999000Z
A350	2023-08-04T00:00:00.000000Z	2023-08-04T08:04:59.999000Z
A322	2023-08-04T00:05:00.000000Z	2023-08-04T20:04:59.999000Z
A350	2023-08-04T08:10:00.000000Z	2023-08-04T09:19:59.999000Z
A350	2023-08-04T09:25:00.000000Z	2023-08-04T17:14:59.999000Z
A350	2023-08-04T17:20:00.000000Z	2023-08-04T20:04:59.999000Z
A901	2023-08-04T19:05:00.000000Z	2023-08-04T20:04:59.999000Z
A957	2023-08-04T20:10:00.000000Z	2023-08-04T23:59:59.999000Z
A901	2023-08-04T20:10:00.000000Z	2023-08-04T23:59:59.999000Z
A350	2023-08-04T20:10:00.000000Z	2023-08-04T23:59:59.999000Z
A322	2023-08-04T20:10:00.000000Z	2023-08-04T23:59:59.999000Z
A957	2023-08-05T00:00:00.000000Z	2023-08-05T23:59:59.999000Z
A901	2023-08-05T00:00:00.000000Z	2023-08-05T23:59:59.999000Z
A350	2023-08-05T00:00:00.000000Z	2023-08-05T23:59:59.999000Z
A322	2023-08-05T00:00:00.000000Z	2023-08-05T23:59:59.999000Z
A322	2023-08-06T00:00:00.000000Z	2023-08-06T23:59:59.999000Z
A350	2023-08-06T00:00:00.000000Z	2023-08-06T23:59:59.999000Z
A957	2023-08-06T00:00:00.000000Z	2023-08-06T23:59:59.999000Z
A901	2023-08-06T00:00:00.000000Z	2023-08-06T23:59:59.999000Z
A957	2023-08-07T00:00:00.000000Z	2023-08-07T23:59:59.999000Z
A901	2023-08-07T00:00:00.000000Z	2023-08-07T23:59:59.999000Z
A350	2023-08-07T00:00:00.000000Z	2023-08-07T23:59:59.999000Z
A322	2023-08-07T00:00:00.000000Z	2023-08-07T23:59:59.999000Z
A957	2023-08-08T00:00:00.000000Z	2023-08-08T23:59:59.999000Z
A901	2023-08-08T00:00:00.000000Z	2023-08-08T01:59:59.999000Z
A350	2023-08-08T00:00:00.000000Z	2023-08-08T23:59:59.999000Z
A322	2023-08-08T00:00:00.000000Z	2023-08-08T23:59:59.999000Z
A901	2023-08-08T02:05:00.000000Z	2023-08-08T23:59:59.999000Z
A901	2023-08-09T00:00:00.000000Z	2023-08-09T23:59:59.999000Z
A322	2023-08-09T00:00:00.000000Z	2023-08-09T23:59:59.999000Z
A957	2023-08-09T00:00:00.000000Z	2023-08-09T23:59:59.999000Z
A350	2023-08-09T00:00:00.000000Z	2023-08-09T23:59:59.999000Z
A957	2023-08-10T00:00:00.000000Z	2023-08-10T23:59:59.999000Z
A901	2023-08-10T00:00:00.000000Z	2023-08-10T23:59:59.999000Z
A350	2023-08-10T00:00:00.000000Z	2023-08-10T23:59:59.999000Z
A322	2023-08-10T00:00:00.000000Z	2023-08-10T23:59:59.999000Z
A350	2023-08-11T00:00:00.000000Z	2023-08-11T23:59:59.999000Z
A957	2023-08-11T00:00:00.000000Z	2023-08-11T23:59:59.999000Z
A901	2023-08-11T00:00:00.000000Z	2023-08-11T23:59:59.999000Z
A322	2023-08-11T00:00:00.000000Z	2023-08-11T23:59:59.999000Z
A322	2023-08-12T00:00:00.000000Z	2023-08-12T16:49:59.999000Z
A350	2023-08-12T00:00:00.000000Z	2023-08-12T23:59:59.999000Z
A901	2023-08-12T00:00:00.000000Z	2023-08-12T23:59:59.999000Z
A957	2023-08-12T00:00:00.000000Z	2023-08-12T23:59:59.999000Z
A322	2023-08-12T16:55:00.000000Z	2023-08-12T23:59:59.999000Z
A957	2023-08-13T00:00:00.000000Z	2023-08-13T23:59:59.999000Z
A901	2023-08-13T00:00:00.000000Z	2023-08-13T23:59:59.999000Z
A350	2023-08-13T00:00:00.000000Z	2023-08-13T06:19:59.999000Z
A322	2023-08-13T00:00:00.000000Z	2023-08-13T23:59:59.999000Z
A350	2023-08-13T06:25:00.000000Z	2023-08-13T23:59:59.999000Z
A957	2023-08-14T00:00:00.000000Z	2023-08-14T22:04:59.999000Z
A901	2023-08-14T00:00:00.000000Z	2023-08-14T23:59:59.999000Z
A350	2023-08-14T00:00:00.000000Z	2023-08-14T23:59:59.999000Z
A322	2023-08-14T00:00:00.000000Z	2023-08-14T23:59:59.999000Z
A957	2023-08-14T22:10:00.000000Z	2023-08-14T23:59:59.999000Z
A957	2023-08-15T00:00:00.000000Z	2023-08-15T23:59:59.999000Z
A901	2023-08-15T00:00:00.000000Z	2023-08-15T23:59:59.999000Z
A350	2023-08-15T00:00:00.000000Z	2023-08-15T23:59:59.999000Z
A322	2023-08-15T00:00:00.000000Z	2023-08-15T23:59:59.999000Z
A957	2023-08-16T00:00:00.000000Z	2023-08-16T11:19:59.999000Z
A901	2023-08-16T00:00:00.000000Z	2023-08-16T11:19:59.999000Z
A350	2023-08-16T00:00:00.000000Z	2023-08-16T03:54:59.999000Z
A322	2023-08-16T00:00:00.000000Z	2023-08-16T11:19:59.999000Z
A350	2023-08-16T04:00:00.000000Z	2023-08-16T11:19:59.999000Z
A322	2023-08-16T11:25:00.000000Z	2023-08-16T23:59:59.999000Z
A350	2023-08-16T11:25:00.000000Z	2023-08-16T22:29:59.999000Z
A901	2023-08-16T11:25:00.000000Z	2023-08-16T23:59:59.999000Z
A957	2023-08-16T11:25:00.000000Z	2023-08-16T13:44:59.999000Z
A957	2023-08-16T13:50:00.000000Z	2023-08-16T23:59:59.999000Z
A350	2023-08-16T22:35:00.000000Z	2023-08-16T23:59:59.999000Z
A957	2023-08-17T00:00:00.000000Z	2023-08-17T23:59:59.999000Z
A901	2023-08-17T00:00:00.000000Z	2023-08-17T23:59:59.999000Z
A350	2023-08-17T00:00:00.000000Z	2023-08-17T19:54:59.999000Z
A322	2023-08-17T00:00:00.000000Z	2023-08-17T23:59:59.999000Z
A350	2023-08-17T20:00:00.000000Z	2023-08-17T23:59:59.999000Z
A322	2023-08-18T00:00:00.000000Z	2023-08-18T23:59:59.999000Z
A350	2023-08-18T00:00:00.000000Z	2023-08-18T23:59:59.999000Z
A957	2023-08-18T00:00:00.000000Z	2023-08-18T19:24:59.999000Z
A901	2023-08-18T00:00:00.000000Z	2023-08-18T23:59:59.999000Z
A957	2023-08-18T19:30:00.000000Z	2023-08-18T23:59:59.999000Z
A957	2023-08-19T00:00:00.000000Z	2023-08-19T23:59:59.999000Z
A901	2023-08-19T00:00:00.000000Z	2023-08-19T23:59:59.999000Z
A350	2023-08-19T00:00:00.000000Z	2023-08-19T23:59:59.999000Z
A322	2023-08-19T00:00:00.000000Z	2023-08-19T23:59:59.999000Z
A322	2023-08-20T00:00:00.000000Z	2023-08-20T23:59:59.999000Z
A957	2023-08-20T00:00:00.000000Z	2023-08-20T23:59:59.999000Z
A901	2023-08-20T00:00:00.000000Z	2023-08-20T23:59:59.999000Z
A350	2023-08-20T00:00:00.000000Z	2023-08-20T23:59:59.999000Z
